#Chr	Start	End	Merge	Bampudke	SA
chr14	37400001	37450000	3.77E-09	1.07E-08	4.63E-09
chr14	37450001	37500000	5.09E-09	1.10E-08	4.30E-09
chr14	37500001	37550000	3.04E-09	9.51E-09	6.02E-09
chr14	37550001	37600000	4.03E-09	8.21E-09	2.04E-09
chr14	37600001	37650000	9.29E-09	1.86E-08	7.35E-09
chr14	37650001	37700000	1.92E-08	1.91E-08	1.27E-08
chr14	37700001	37750000	1.68E-08	1.51E-08	7.31E-09
chr14	37750001	37800000	1.22E-08	1.43E-08	4.46E-09
chr14	37800001	37850000	7.57E-09	7.10E-09	7.07E-09
chr14	37850001	37900000	2.53E-09	5.25E-09	6.07E-09
chr14	37900001	37950000	4.93E-09	6.07E-09	1.25E-08
chr14	37950001	38000000	2.42E-09	2.22E-08	2.24E-08
chr14	38000001	38050000	3.17E-09	1.52E-08	1.28E-08
chr14	38050001	38100000	3.35E-09	1.02E-08	4.88E-09
chr14	38100001	38150000	3.87E-09	1.57E-08	3.76E-09
chr14	38150001	38200000	5.91E-09	3.13E-10	5.97E-09
chr14	38200001	38250000	5.65E-09	1.31E-10	8.71E-09
chr14	38250001	38300000	9.72E-09	1.31E-10	7.84E-09
chr14	38300001	38350000	2.72E-09	4.32E-08	9.48E-09
chr14	38350001	38400000	4.28E-09	1.14E-10	6.18E-09
chr14	38400001	38450000	2.53E-09	2.06E-11	2.13E-09
chr14	38450001	38500000	4.34E-09	6.24E-09	6.62E-09
chr14	38500001	38550000	3.65E-09	1.02E-08	6.29E-09
chr14	38550001	38600000	6.90E-09	1.52E-09	5.78E-09
chr14	38600001	38650000	3.79E-09	1.06E-09	8.65E-09
chr14	38650001	38700000	6.23E-09	1.62E-11	3.85E-09
chr14	38700001	38750000	8.81E-09	6.14E-09	7.12E-09
chr14	38750001	38800000	1.01E-08	7.10E-09	1.00E-08
chr14	38800001	38850000	1.21E-08	8.45E-09	2.23E-08
chr14	38850001	38900000	1.38E-08	9.84E-09	1.09E-08
chr14	38900001	38950000	1.61E-09	8.16E-09	1.65E-08
chr14	38950001	39000000	1.20E-09	4.55E-09	4.83E-09
chr14	39000001	39050000	2.93E-09	4.92E-09	5.69E-09
chr14	39050001	39100000	1.83E-09	8.17E-09	2.00E-09
chr14	39100001	39150000	3.42E-09	6.59E-09	3.80E-09
chr14	39150001	39200000	2.69E-09	9.94E-09	7.43E-09
chr14	39200001	39250000	1.19E-09	9.81E-09	2.65E-09
chr14	39250001	39300000	1.57E-09	4.71E-09	1.72E-09
chr14	39300001	39350000	1.76E-09	2.55E-09	9.75E-10
chr14	39350001	39400000	9.58E-10	3.25E-09	1.04E-09
chr14	39400001	39450000	9.52E-10	1.23E-11	3.53E-10
chr14	39450001	39500000	4.69E-10	1.40E-09	6.79E-10
chr14	39500001	39550000	2.24E-09	1.40E-09	4.32E-10
chr14	39550001	39600000	1.29E-09	4.10E-10	5.29E-10
chr14	39600001	39650000	3.05E-10	4.07E-09	5.23E-10
chr14	39650001	39700000	5.42E-10	1.24E-08	1.53E-09
chr14	39700001	39750000	4.78E-10	7.44E-09	1.05E-09
chr14	39750001	39800000	6.10E-10	5.89E-09	1.05E-09
chr14	39800001	39850000	8.86E-10	5.61E-09	2.49E-09
chr14	39850001	39900000	6.22E-10	1.44E-09	8.08E-10
chr14	39900001	39950000	1.69E-09	8.93E-09	1.25E-09
chr14	39950001	40000000	2.32E-09	1.27E-08	5.93E-10
chr14	40000001	40050000	1.22E-09	3.24E-11	6.59E-10
chr14	40050001	40100000	2.11E-09	2.32E-11	8.39E-10
chr14	40100001	40150000	1.23E-09	1.13E-08	1.14E-09
chr14	40150001	40200000	4.14E-09	4.52E-11	1.32E-09
chr14	40200001	40250000	4.69E-09	3.53E-11	1.70E-09
chr14	40250001	40300000	8.16E-10	4.40E-24	1.07E-09
chr14	40300001	40350000	2.43E-09	4.40E-24	1.52E-09
chr14	40350001	40400000	3.93E-09	4.40E-24	4.58E-10
chr14	40400001	40450000	3.98E-10	4.40E-24	4.46E-10
chr14	40450001	40500000	1.61E-09	4.40E-24	4.90E-10
chr14	40500001	40550000	1.87E-09	4.40E-24	8.41E-10
chr14	40550001	40600000	7.42E-10	4.40E-24	2.51E-09
chr14	40600001	40650000	1.31E-09	4.40E-24	1.34E-09
chr14	40650001	40700000	8.09E-10	4.40E-24	1.71E-09
chr14	40700001	40750000	7.85E-10	4.40E-24	5.37E-10
chr14	40750001	40800000	4.14E-10	4.40E-24	5.01E-10
chr14	40800001	40850000	1.83E-09	4.40E-24	1.04E-09
chr14	40850001	40900000	1.62E-09	4.40E-24	2.94E-09
chr14	40900001	40950000	5.79E-10	4.40E-24	1.33E-09
chr14	40950001	41000000	8.08E-10	4.40E-24	7.66E-10
chr14	41000001	41050000	5.63E-10	4.40E-24	1.15E-09
chr14	41050001	41100000	1.54E-09	4.40E-24	2.96E-09
chr14	41100001	41150000	2.29E-09	4.40E-24	1.97E-09
chr14	41150001	41200000	5.77E-09	4.40E-24	2.39E-09
chr14	41200001	41250000	5.41E-09	2.36E-08	1.06E-09
chr14	41250001	41300000	7.50E-09	2.36E-08	2.34E-09
chr14	41300001	41350000	6.10E-09	2.36E-08	5.51E-09
chr14	41350001	41400000	6.63E-09	2.36E-08	3.62E-09
chr14	41400001	41450000	8.03E-09	2.36E-08	1.29E-09
chr14	41450001	41500000	4.56E-09	2.36E-08	4.75E-09
chr14	41500001	41550000	2.79E-09	2.36E-08	2.74E-09
chr14	41550001	41600000	1.83E-09	2.36E-08	2.12E-09
chr14	41600001	41650000	1.57E-08	2.36E-08	1.49E-08
chr14	41650001	41700000	1.54E-08	1.10E-08	1.88E-08
chr14	41700001	41750000	6.37E-09	7.78E-09	5.06E-09
chr14	41750001	41800000	1.24E-09	8.20E-09	2.19E-09
chr14	41800001	41850000	8.72E-10	7.86E-09	1.41E-09
chr14	41850001	41900000	1.97E-09	7.92E-09	3.02E-09
chr14	41900001	41950000	3.17E-09	9.41E-09	5.00E-09
chr14	41950001	42000000	1.98E-09	7.80E-09	1.46E-09
chr14	42000001	42050000	3.55E-09	8.73E-09	1.59E-09
chr14	42050001	42100000	1.02E-09	5.97E-09	2.12E-09
chr14	42100001	42150000	4.10E-10	4.92E-09	5.84E-10
chr14	42150001	42200000	3.48E-09	7.38E-11	2.04E-09
chr14	42200001	42250000	3.28E-09	2.97E-11	1.61E-09
chr14	42250001	42300000	1.08E-08	9.91E-10	7.57E-09
chr14	42300001	42350000	5.50E-09	1.35E-08	6.28E-09
chr14	42350001	42400000	8.90E-09	2.27E-08	1.23E-08
chr14	42400001	42450000	1.21E-08	1.60E-08	5.79E-09
chr14	42450001	42500000	3.09E-09	1.26E-08	2.60E-09
chr14	42500001	42550000	3.25E-09	9.64E-09	2.46E-09
chr14	42550001	42600000	2.94E-09	2.10E-09	1.25E-09
chr14	42600001	42650000	2.51E-09	3.49E-09	1.51E-09
chr14	42650001	42700000	5.71E-09	1.98E-11	3.34E-09
chr14	42700001	42750000	6.31E-09	1.50E-11	2.41E-09
chr14	42750001	42800000	2.12E-09	2.31E-10	3.06E-09
chr14	42800001	42850000	4.91E-09	1.53E-09	1.14E-08
chr14	42850001	42900000	3.64E-09	1.09E-09	1.90E-09
chr14	42900001	42950000	2.37E-08	9.54E-10	2.48E-09
chr14	42950001	43000000	6.38E-09	3.86E-10	1.71E-09
chr14	43000001	43050000	5.37E-09	6.68E-09	2.95E-09
chr14	43050001	43100000	5.78E-09	5.68E-09	1.21E-08
chr14	43100001	43150000	7.33E-09	6.41E-09	3.88E-09
chr14	43150001	43200000	1.35E-08	7.06E-09	8.56E-09
chr14	43200001	43250000	1.83E-08	3.08E-09	8.29E-09
chr14	43250001	43300000	4.44E-09	3.58E-09	8.00E-09
chr14	43300001	43350000	3.13E-09	3.01E-09	3.25E-09
chr14	43350001	43400000	8.86E-09	4.22E-09	8.76E-09
chr14	43400001	43450000	6.62E-09	3.68E-09	6.74E-09
chr14	43450001	43500000	7.80E-09	4.31E-09	8.22E-09
chr14	43500001	43550000	2.99E-09	4.44E-09	6.85E-09
chr14	43550001	43600000	1.13E-08	4.61E-09	5.38E-09
chr14	43600001	43650000	6.51E-09	5.98E-09	5.99E-09
chr14	43650001	43700000	5.79E-09	7.97E-10	4.02E-09
chr14	43700001	43750000	5.03E-09	1.15E-09	4.51E-09
chr14	43750001	43800000	1.02E-09	5.23E-10	2.17E-09
chr14	43800001	43850000	1.88E-09	5.23E-10	7.61E-10
chr14	43850001	43900000	4.20E-09	3.41E-10	1.06E-09
chr14	43900001	43950000	7.37E-09	9.04E-10	1.42E-09
chr14	43950001	44000000	5.11E-09	6.22E-10	2.52E-09
chr14	44000001	44050000	8.09E-09	4.08E-10	2.73E-09
chr14	44050001	44100000	1.31E-09	4.08E-10	7.09E-10
chr14	44100001	44150000	2.93E-09	3.64E-10	1.15E-09
chr14	44150001	44200000	9.74E-09	2.27E-10	4.12E-09
chr14	44200001	44250000	7.02E-09	1.64E-10	1.44E-09
chr14	44250001	44300000	1.13E-08	1.98E-10	1.30E-09
chr14	44300001	44350000	2.25E-09	1.06E-10	3.53E-11
chr14	44350001	44400000	1.13E-09	1.62E-10	1.42E-09
chr14	44400001	44450000	8.69E-10	1.19E-10	1.12E-09
chr14	44450001	44500000	1.20E-09	8.39E-11	1.06E-09
chr14	44500001	44550000	3.26E-09	2.03E-10	2.15E-09
chr14	44550001	44600000	2.30E-09	9.21E-11	3.93E-10
chr14	44600001	44650000	7.62E-10	7.98E-11	8.28E-10
chr14	44650001	44700000	7.02E-10	8.25E-11	2.14E-09
chr14	44700001	44750000	9.64E-10	1.04E-10	6.93E-10
chr14	44750001	44800000	2.17E-09	8.36E-11	8.98E-10
chr14	44800001	44850000	2.59E-09	9.06E-11	1.28E-09
chr14	44850001	44900000	3.75E-09	8.91E-11	5.86E-09
chr14	44900001	44950000	6.74E-09	9.40E-11	1.03E-09
chr14	44950001	45000000	4.11E-09	9.50E-11	1.17E-09
chr14	45000001	45050000	6.86E-09	9.96E-11	1.05E-09
chr14	45050001	45100000	8.87E-09	8.29E-11	1.75E-09
chr14	45100001	45150000	2.81E-09	4.15E-10	7.12E-10
chr14	45150001	45200000	6.50E-10	7.54E-11	2.97E-10
chr14	45200001	45250000	3.34E-10	2.82E-11	2.57E-10
chr14	45250001	45300000	8.30E-10	4.23E-11	3.51E-10
chr14	45300001	45350000	3.59E-09	1.03E-10	1.81E-09
chr14	45350001	45400000	1.97E-09	7.18E-10	3.23E-10
chr14	45400001	45450000	9.47E-10	7.18E-10	5.26E-10
chr14	45450001	45500000	1.01E-09	3.64E-10	1.42E-09
chr14	45500001	45550000	3.85E-09	6.86E-10	2.03E-09
chr14	45550001	45600000	2.03E-09	6.86E-10	5.54E-10
chr14	45600001	45650000	1.41E-09	6.86E-10	4.21E-10
chr14	45650001	45700000	2.19E-09	5.01E-10	7.14E-10
chr14	45700001	45750000	2.74E-09	5.01E-10	7.14E-10
chr14	45750001	45800000	1.49E-09	4.16E-10	7.82E-10
chr14	45800001	45850000	1.41E-09	4.16E-10	7.35E-10
chr14	45850001	45900000	9.47E-10	9.43E-10	6.56E-10
chr14	45900001	45950000	1.48E-09	4.63E-10	1.79E-09
chr14	45950001	46000000	1.22E-09	9.44E-10	9.84E-10
chr14	46000001	46050000	1.35E-09	9.44E-10	1.13E-09
chr14	46050001	46100000	5.84E-09	2.64E-10	2.64E-09
chr14	46100001	46150000	4.60E-10	2.73E-11	1.45E-09
chr14	46150001	46200000	1.10E-09	5.10E-11	1.30E-09
chr14	46200001	46250000	6.30E-10	9.43E-11	1.30E-09
chr14	46250001	46300000	9.80E-10	1.72E-10	1.49E-09
chr14	46300001	46350000	1.65E-09	2.08E-10	1.92E-09
chr14	46350001	46400000	6.39E-10	1.43E-10	5.56E-10
chr14	46400001	46450000	6.23E-10	5.41E-11	6.98E-11
chr14	46450001	46500000	3.92E-10	7.99E-12	4.63E-10
chr14	46500001	46550000	7.88E-10	1.81E-11	6.70E-10
chr14	46550001	46600000	7.53E-10	4.88E-11	4.23E-10
chr14	46600001	46650000	7.55E-10	3.09E-11	5.18E-10
chr14	46650001	46700000	4.89E-10	3.55E-11	6.92E-10
chr14	46700001	46750000	7.79E-10	7.25E-11	6.76E-10
chr14	46750001	46800000	6.14E-10	1.50E-10	1.08E-09
chr14	46800001	46850000	6.87E-10	1.46E-10	1.51E-09
chr14	46850001	46900000	2.61E-10	1.41E-10	1.38E-09
chr14	46900001	46950000	4.62E-10	2.72E-10	1.44E-09
chr14	46950001	47000000	1.91E-10	1.79E-10	8.46E-10
chr14	47000001	47050000	4.87E-10	2.15E-10	6.97E-10
chr14	47050001	47100000	7.22E-10	3.68E-10	2.68E-10
chr14	47100001	47150000	5.77E-10	1.18E-10	3.36E-10
chr14	47150001	47200000	8.72E-10	1.25E-10	1.33E-09
chr14	47200001	47250000	9.20E-10	1.71E-10	1.21E-09
chr14	47250001	47300000	6.88E-10	4.42E-09	7.28E-10
chr14	47300001	47350000	5.04E-10	5.94E-09	4.84E-10
chr14	47350001	47400000	6.34E-10	7.15E-09	5.89E-10
chr14	47400001	47450000	3.83E-10	6.17E-09	1.16E-09
chr14	47450001	47500000	9.95E-10	8.98E-09	1.77E-09
chr14	47500001	47550000	5.46E-10	5.94E-09	4.45E-10
chr14	47550001	47600000	5.78E-09	7.15E-09	2.53E-09
chr14	47600001	47650000	7.91E-10	5.73E-09	1.47E-09
chr14	47650001	47700000	2.74E-10	7.10E-09	1.05E-09
chr14	47700001	47750000	3.82E-10	8.70E-09	5.52E-11
chr14	47750001	47800000	5.98E-11	3.36E-09	5.52E-11
chr14	47800001	47850000	5.78E-12	3.54E-09	2.10E-10
chr14	47850001	47900000	9.90E-11	4.88E-09	6.05E-12
chr14	47900001	47950000	6.69E-11	5.34E-09	6.05E-12
chr14	47950001	48000000	2.02E-10	5.98E-09	6.05E-12
chr14	48000001	48050000	4.13E-10	8.90E-09	6.05E-12
chr14	48050001	48100000	7.66E-10	8.67E-09	1.40E-10
chr14	48100001	48150000	7.88E-10	5.23E-09	7.88E-10
chr14	48150001	48200000	5.87E-10	3.33E-09	7.35E-10
chr14	48200001	48250000	8.91E-10	4.14E-09	3.45E-09
chr14	48250001	48300000	8.21E-10	2.21E-09	1.58E-09
chr14	48300001	48350000	9.56E-10	6.94E-09	3.91E-10
chr14	48350001	48400000	6.31E-11	6.73E-09	5.35E-10
chr14	48400001	48450000	9.62E-11	4.84E-09	8.29E-10
chr14	48450001	48500000	6.80E-10	6.22E-09	8.38E-10
chr14	48500001	48550000	7.59E-10	2.51E-09	6.27E-10
chr14	48550001	48600000	2.52E-10	1.21E-09	6.27E-10
chr14	48600001	48650000	1.99E-10	1.46E-09	4.50E-10
chr14	48650001	48700000	5.74E-11	2.71E-09	1.09E-09
chr14	48700001	48750000	3.26E-09	1.47E-08	2.47E-09
chr14	48750001	48800000	4.80E-08	1.32E-08	1.40E-08
chr14	48800001	48850000	5.87E-08	1.09E-08	2.17E-08
chr14	48850001	48900000	6.56E-10	2.29E-09	3.32E-10
chr14	48900001	48950000	1.03E-09	2.41E-09	2.70E-09
chr14	48950001	49000000	1.20E-10	3.74E-09	5.63E-09
chr14	49000001	49050000	4.73E-10	2.73E-09	3.61E-09
chr14	49050001	49100000	4.70E-10	3.05E-09	5.84E-10
chr14	49100001	49150000	8.47E-10	2.77E-09	4.83E-10
chr14	49150001	49200000	7.89E-10	2.92E-09	2.16E-10
chr14	49200001	49250000	8.74E-10	2.45E-09	1.13E-09
chr14	49250001	49300000	8.28E-10	2.54E-09	7.42E-11
chr14	49300001	49350000	5.36E-10	2.62E-09	4.49E-10
chr14	49350001	49400000	1.52E-10	2.62E-09	7.06E-11
chr14	49400001	49450000	2.04E-10	2.49E-09	6.04E-10
chr14	49450001	49500000	2.92E-10	2.79E-09	1.29E-10
chr14	49500001	49550000	7.14E-10	2.78E-09	1.64E-09
chr14	49550001	49600000	8.38E-10	1.85E-09	1.74E-11
chr14	49600001	49650000	7.60E-10	1.86E-09	1.74E-11
chr14	49650001	49700000	5.30E-09	2.05E-09	9.04E-10
chr14	49700001	49750000	4.43E-10	2.02E-09	2.84E-11
chr14	49750001	49800000	3.37E-10	2.09E-09	5.22E-11
chr14	49800001	49850000	9.28E-10	1.81E-09	4.42E-10
chr14	49850001	49900000	5.22E-10	1.82E-09	7.05E-11
chr14	49900001	49950000	1.08E-10	1.84E-11	3.96E-11
chr14	49950001	50000000	5.72E-10	2.44E-10	1.27E-09
chr14	50000001	50050000	8.84E-10	1.61E-10	3.32E-23
chr14	50050001	50100000	2.28E-10	1.46E-09	3.32E-23
chr14	50100001	50150000	7.07E-12	3.46E-10	3.32E-23
chr14	50150001	50200000	1.47E-10	1.07E-09	3.32E-23
chr14	50200001	50250000	2.65E-10	5.78E-10	3.32E-23
chr14	50250001	50300000	6.80E-10	6.88E-11	3.32E-23
chr14	50300001	50350000	9.71E-10	1.06E-09	3.32E-23
chr14	50350001	50400000	1.69E-10	2.24E-10	3.32E-23
chr14	50400001	50450000	1.66E-10	1.01E-09	3.32E-23
chr14	50450001	50500000	2.91E-10	7.28E-09	3.32E-23
chr14	50500001	50550000	1.19E-10	9.34E-09	3.32E-23
chr14	50550001	50600000	3.38E-10	8.79E-10	3.32E-23
chr14	50600001	50650000	3.80E-10	3.64E-22	3.32E-23
chr14	50650001	50700000	8.28E-10	3.64E-22	3.32E-23
chr14	50700001	50750000	7.57E-10	3.64E-22	3.32E-23
chr14	50750001	50800000	3.61E-10	3.64E-22	1.16E-21
chr14	50800001	50850000	4.54E-10	3.64E-22	1.16E-21
chr14	50850001	50900000	6.39E-10	3.64E-22	1.16E-21
chr14	50900001	50950000	6.73E-10	3.64E-22	1.16E-21
chr14	50950001	51000000	1.82E-09	3.64E-22	1.16E-21
chr14	51000001	51050000	1.04E-09	3.64E-22	1.16E-21
chr14	51050001	51100000	1.22E-10	3.64E-22	1.16E-21
chr14	51100001	51150000	1.71E-10	3.64E-22	1.16E-21
chr14	51150001	51200000	2.60E-10	3.64E-22	1.16E-21
chr14	51200001	51250000	3.28E-10	3.64E-22	1.16E-21
chr14	51250001	51300000	1.95E-10	3.64E-22	1.16E-21
chr14	51300001	51350000	2.08E-10	3.64E-22	1.16E-21
chr14	51350001	51400000	5.88E-10	1.29E-08	1.16E-21
chr14	51400001	51450000	4.80E-10	4.21E-09	2.66E-10
chr14	51450001	51500000	6.94E-10	5.63E-10	4.57E-11
chr14	51500001	51550000	6.25E-10	5.16E-09	4.66E-10
chr14	51550001	51600000	9.03E-10	1.46E-09	3.96E-10
chr14	51600001	51650000	2.25E-09	7.65E-09	3.96E-10
chr14	51650001	51700000	3.87E-08	1.89E-08	4.15E-09
chr14	51700001	51750000	9.78E-10	5.27E-09	8.98E-10
chr14	51750001	51800000	4.78E-09	3.43E-08	4.33E-10
chr14	51800001	51850000	1.82E-09	5.49E-10	9.52E-10
chr14	51850001	51900000	1.74E-09	3.03E-08	9.98E-10
chr14	51900001	51950000	1.65E-09	2.87E-08	1.03E-09
chr14	51950001	52000000	1.51E-09	1.76E-08	4.78E-10
chr14	52000001	52050000	2.95E-09	5.08E-09	1.19E-09
chr14	52050001	52100000	2.22E-09	2.01E-10	8.00E-10
chr14	52100001	52150000	1.11E-09	2.07E-09	3.34E-11
chr14	52150001	52200000	3.65E-09	3.12E-08	7.14E-10
chr14	52200001	52250000	1.45E-09	2.78E-08	9.17E-10
chr14	52250001	52300000	9.22E-10	3.59E-08	8.86E-10
chr14	52300001	52350000	2.44E-09	5.45E-08	1.68E-09
chr14	52350001	52400000	1.08E-09	3.97E-08	7.10E-10
chr14	52400001	52450000	1.33E-09	2.36E-08	9.47E-10
chr14	52450001	52500000	5.51E-10	3.30E-08	9.25E-10
chr14	52500001	52550000	3.15E-10	4.15E-08	9.31E-10
chr14	52550001	52600000	3.64E-10	4.13E-08	1.67E-09
chr14	52600001	52650000	3.61E-10	3.80E-08	6.21E-10
chr14	52650001	52700000	1.81E-09	4.72E-08	2.72E-09
chr14	52700001	52750000	8.28E-10	4.46E-08	1.54E-09
chr14	52750001	52800000	6.98E-10	2.96E-08	6.77E-10
chr14	52800001	52850000	7.81E-10	2.52E-08	8.09E-10
chr14	52850001	52900000	3.81E-10	3.01E-08	1.99E-09
chr14	52900001	52950000	6.38E-10	2.62E-08	1.98E-10
chr14	52950001	53000000	8.74E-10	3.71E-08	3.36E-10
chr14	53000001	53050000	3.85E-10	2.20E-08	8.78E-10
chr14	53050001	53100000	2.14E-09	2.87E-08	9.14E-11
chr14	53100001	53150000	1.06E-09	4.10E-08	7.72E-10
chr14	53150001	53200000	3.36E-09	3.67E-08	7.45E-10
chr14	53200001	53250000	3.90E-09	2.35E-08	1.16E-09
chr14	53250001	53300000	2.33E-09	7.10E-08	7.08E-10
chr14	53300001	53350000	7.79E-10	5.56E-08	7.08E-10
chr14	53350001	53400000	1.01E-09	6.10E-08	8.28E-10
chr14	53400001	53450000	9.27E-10	2.52E-08	9.20E-10
chr14	53450001	53500000	1.83E-09	4.20E-08	2.34E-09
chr14	53500001	53550000	1.59E-09	4.67E-08	2.23E-09
chr14	53550001	53600000	3.64E-09	1.03E-07	2.21E-09
chr14	53600001	53650000	3.65E-09	7.37E-08	1.83E-09
chr14	53650001	53700000	2.80E-09	8.08E-08	4.63E-09
chr14	53700001	53750000	2.78E-09	2.83E-08	7.73E-10
chr14	53750001	53800000	1.93E-09	1.29E-08	2.20E-09
chr14	53800001	53850000	4.81E-09	4.20E-08	2.31E-09
chr14	53850001	53900000	1.34E-09	3.83E-08	4.16E-09
chr14	53900001	53950000	2.11E-09	2.82E-08	4.14E-09
chr14	53950001	54000000	4.50E-09	6.00E-08	9.05E-09
chr14	54000001	54050000	2.58E-09	2.49E-08	8.97E-11
chr14	54050001	54100000	1.85E-09	1.48E-08	2.29E-09
chr14	54100001	54150000	1.36E-09	1.19E-08	8.29E-10
chr14	54150001	54200000	2.00E-09	1.21E-08	4.12E-09
chr14	54200001	54250000	1.69E-07	2.64E-08	3.82E-09
chr14	54250001	54300000	8.98E-09	1.36E-08	3.86E-09
chr14	54300001	54350000	4.44E-09	3.31E-08	2.34E-09
chr14	54350001	54400000	9.40E-09	2.29E-08	4.19E-09
chr14	54400001	54450000	1.59E-08	2.51E-08	2.73E-09
chr14	54450001	54500000	5.43E-09	2.63E-08	3.65E-09
chr14	54500001	54550000	1.93E-08	1.04E-08	2.48E-09
chr14	54550001	54600000	4.03E-09	1.11E-08	2.81E-09
chr14	54600001	54650000	1.46E-08	4.91E-08	3.25E-09
chr14	54650001	54700000	1.52E-08	1.15E-09	1.87E-09
chr14	54700001	54750000	4.60E-09	8.52E-10	1.05E-09
chr14	54750001	54800000	4.23E-09	8.37E-09	2.56E-09
chr14	54800001	54850000	5.35E-09	1.82E-11	1.64E-09
chr14	54850001	54900000	5.54E-09	3.66E-11	1.19E-09
chr14	54900001	54950000	2.14E-08	7.84E-09	2.37E-09
chr14	54950001	55000000	1.05E-08	4.75E-08	2.86E-09
chr14	55000001	55050000	7.32E-09	4.15E-08	2.34E-09
chr14	55050001	55100000	2.11E-09	8.97E-11	4.68E-10
chr14	55100001	55150000	5.34E-09	1.04E-08	2.22E-09
chr14	55150001	55200000	8.29E-09	1.64E-09	4.63E-09
chr14	55200001	55250000	1.83E-08	1.91E-08	8.06E-09
chr14	55250001	55300000	1.82E-08	2.01E-08	8.99E-09
chr14	55300001	55350000	1.28E-08	5.37E-08	7.60E-09
chr14	55350001	55400000	1.15E-08	3.83E-08	7.72E-09
chr14	55400001	55450000	1.95E-08	4.54E-09	3.92E-09
chr14	55450001	55500000	1.04E-09	3.20E-11	1.01E-09
chr14	55500001	55550000	5.92E-09	3.37E-11	1.32E-09
chr14	55550001	55600000	3.26E-09	8.87E-09	1.09E-09
chr14	55600001	55650000	1.75E-08	2.85E-08	2.06E-09
chr14	55650001	55700000	1.76E-08	4.15E-11	7.99E-09
chr14	55700001	55750000	8.05E-09	4.15E-11	3.45E-09
chr14	55750001	55800000	3.88E-09	7.44E-11	2.34E-09
chr14	55800001	55850000	2.69E-09	2.19E-08	1.74E-09
chr14	55850001	55900000	3.67E-10	8.36E-10	8.79E-10
chr14	55900001	55950000	2.19E-09	1.67E-11	4.68E-10
chr14	55950001	56000000	2.49E-09	1.67E-11	5.37E-10
chr14	56000001	56050000	7.32E-10	7.20E-09	7.75E-10
chr14	56050001	56100000	1.68E-09	1.12E-08	8.50E-10
chr14	56100001	56150000	4.19E-09	3.65E-11	1.39E-09
chr14	56150001	56200000	1.70E-08	3.65E-11	1.31E-09
chr14	56200001	56250000	1.71E-08	1.23E-08	6.34E-09
chr14	56250001	56300000	1.12E-08	9.47E-09	1.26E-08
chr14	56300001	56350000	9.73E-09	6.40E-11	6.20E-09
chr14	56350001	56400000	5.69E-09	2.50E-08	3.03E-09
chr14	56400001	56450000	5.84E-09	6.15E-09	1.34E-09
chr14	56450001	56500000	6.10E-09	5.41E-11	4.06E-09
chr14	56500001	56550000	1.08E-09	2.61E-11	1.06E-09
chr14	56550001	56600000	5.93E-09	3.21E-08	3.21E-09
chr14	56600001	56650000	1.01E-08	2.44E-08	5.28E-09
chr14	56650001	56700000	3.86E-09	3.33E-08	9.77E-09
chr14	56700001	56750000	9.11E-09	1.08E-08	1.12E-08
chr14	56750001	56800000	1.12E-08	1.48E-09	4.40E-09
chr14	56800001	56850000	9.38E-09	3.93E-09	1.29E-08
chr14	56850001	56900000	1.32E-08	5.21E-09	1.50E-08
chr14	56900001	56950000	3.08E-09	4.90E-09	2.64E-09
chr14	56950001	57000000	7.67E-09	5.32E-09	1.64E-09
chr14	57000001	57050000	7.94E-09	6.27E-09	8.24E-09
chr14	57050001	57100000	1.10E-08	9.32E-09	7.03E-09
chr14	57100001	57150000	8.98E-09	6.32E-09	1.24E-08
chr14	57150001	57200000	8.06E-09	8.07E-09	2.45E-08
chr14	57200001	57250000	4.45E-09	3.13E-08	2.66E-08
chr14	57250001	57300000	1.75E-08	1.92E-08	3.24E-08
chr14	57300001	57350000	4.69E-09	5.65E-08	3.47E-08
chr14	57350001	57400000	1.80E-08	6.79E-08	2.28E-08
chr14	57400001	57450000	3.50E-09	1.05E-07	5.82E-09
chr14	57450001	57500000	2.34E-09	1.25E-07	6.86E-09
chr14	57500001	57550000	1.18E-09	9.25E-08	4.66E-09
chr14	57550001	57600000	3.21E-09	1.39E-07	8.11E-09
chr14	57600001	57650000	4.70E-09	7.31E-08	1.02E-08
chr14	57650001	57700000	8.91E-09	1.05E-07	7.54E-09
chr14	57700001	57750000	1.10E-08	5.73E-08	1.28E-08
chr14	57750001	57800000	1.12E-08	6.59E-08	2.38E-08
chr14	57800001	57850000	4.90E-09	3.92E-08	2.77E-09
chr14	57850001	57900000	4.53E-09	1.16E-08	5.65E-09
chr14	57900001	57950000	1.91E-09	1.06E-08	4.07E-09
chr14	57950001	58000000	5.12E-09	2.01E-10	9.33E-09
chr14	58000001	58050000	1.52E-08	5.15E-08	1.39E-08
chr14	58050001	58100000	1.17E-08	3.45E-08	1.88E-08
chr14	58100001	58150000	5.07E-09	2.08E-09	9.06E-09
chr14	58150001	58200000	5.92E-09	2.94E-09	7.36E-09
chr14	58200001	58250000	5.59E-09	1.54E-08	4.48E-09
chr14	58250001	58300000	7.17E-09	1.21E-08	3.61E-09
chr14	58300001	58350000	1.44E-08	4.78E-08	1.02E-08
chr14	58350001	58400000	2.57E-08	3.02E-08	8.91E-09
chr14	58400001	58450000	1.83E-08	2.84E-08	8.06E-09
chr14	58450001	58500000	2.06E-08	3.71E-08	6.03E-09
chr14	58500001	58550000	1.98E-08	2.56E-08	1.65E-08
